institution,year,avg_sal,new_sal,ser_year,rate,ministry,gongtype
한국해양조사협회,2017,53307.0,30746.0,65.0,2.2,해양수산부,기타공공기관
한국해양조사협회,2018,53293.0,31394.0,65.0,2.2,해양수산부,기타공공기관
한국해양조사협회,2019,56529.0,30908.0,73.0,2.2,해양수산부,기타공공기관
한국해양조사협회,2020,60516.0,30911.0,84.0,2.2,해양수산부,기타공공기관
한국해양조사협회,2021,58101.0,31500.0,75.0,2.2,해양수산부,기타공공기관
한국공정거래조정원,2016,45174.0,31795.0,37.0,3.6,공정거래위원회,기타공공기관
한국공정거래조정원,2017,45842.0,31797.0,39.0,3.6,공정거래위원회,기타공공기관
한국공정거래조정원,2018,48547.0,32414.0,42.0,3.6,공정거래위원회,기타공공기관
한국공정거래조정원,2019,50749.0,33814.0,48.0,3.6,공정거래위원회,기타공공기관
한국공정거래조정원,2020,52710.0,34797.0,52.0,3.6,공정거래위원회,기타공공기관
한국공정거래조정원,2021,54908.0,34958.0,58.0,3.6,공정거래위원회,기타공공기관
식품안전정보원,2016,44925.0,29861.0,38.52,2.6,식품의약품안전처,기타공공기관
식품안전정보원,2017,46764.0,29105.0,43.56,2.6,식품의약품안전처,기타공공기관
식품안전정보원,2018,43959.0,29302.0,44.88,2.6,식품의약품안전처,기타공공기관
식품안전정보원,2019,41592.0,29105.0,47.93,2.6,식품의약품안전처,기타공공기관
식품안전정보원,2020,45053.0,30962.0,50.0,2.6,식품의약품안전처,기타공공기관
식품안전정보원,2021,43982.0,31690.0,62.0,2.6,식품의약품안전처,기타공공기관
한국보건의료연구원,2016,55020.0,30685.0,49.2,2.9,보건복지부,기타공공기관
한국보건의료연구원,2017,57049.0,31732.0,42.24,2.9,보건복지부,기타공공기관
한국보건의료연구원,2018,53890.0,32537.0,69.12,2.9,보건복지부,기타공공기관
한국보건의료연구원,2019,56095.0,32537.0,68.01,2.9,보건복지부,기타공공기관
한국보건의료연구원,2020,58353.0,32537.0,76.17,2.9,보건복지부,기타공공기관
한국보건의료연구원,2021,57548.0,32537.0,87.89,2.9,보건복지부,기타공공기관
한국문화정보원,2016,49473.0,26844.0,65.0,2.7,문화체육관광부,기타공공기관
한국문화정보원,2017,46978.0,27703.0,75.0,2.7,문화체육관광부,기타공공기관
한국문화정보원,2018,51848.0,27703.0,75.0,2.7,문화체육관광부,기타공공기관
한국문화정보원,2019,53560.0,28414.0,80.0,2.7,문화체육관광부,기타공공기관
한국문화정보원,2020,53400.0,29408.0,83.74,2.7,문화체육관광부,기타공공기관
한국문화정보원,2021,53823.0,29952.0,83.0,2.7,문화체육관광부,기타공공기관
울산과학기술원,2016,97493.0,39717.0,55.0,3.3,과학기술정보통신부,기타공공기관
울산과학기술원,2017,101790.0,43987.0,63.0,3.3,과학기술정보통신부,기타공공기관
울산과학기술원,2018,107487.0,44166.0,72.0,3.3,과학기술정보통신부,기타공공기관
울산과학기술원,2019,112247.0,46331.0,77.0,3.3,과학기술정보통신부,기타공공기관
울산과학기술원,2020,117249.0,47040.0,86.0,3.3,과학기술정보통신부,기타공공기관
울산과학기술원,2021,117249.0,47115.0,98.0,3.3,과학기술정보통신부,기타공공기관
건설근로자공제회,2016,80273.0,35913.0,89.0,3.1,고용노동부,기타공공기관
건설근로자공제회,2017,82514.0,37463.0,88.0,3.1,고용노동부,기타공공기관
건설근로자공제회,2018,81479.0,38695.0,88.0,3.1,고용노동부,기타공공기관
건설근로자공제회,2019,80490.0,38520.0,87.0,3.1,고용노동부,기타공공기관
건설근로자공제회,2020,81742.0,39864.0,88.0,3.1,고용노동부,기타공공기관
건설근로자공제회,2021,81193.0,41044.0,100.0,3.1,고용노동부,기타공공기관
수자원환경산업진흥(주),2016,44683.0,31018.0,,,환경부,기타공공기관
수자원환경산업진흥(주),2017,43690.0,25595.0,52.0,,환경부,기타공공기관
수자원환경산업진흥(주),2018,43896.0,23062.0,,,환경부,기타공공기관
수자원환경산업진흥(주),2019,43989.0,25597.0,,,환경부,기타공공기관
수자원환경산업진흥(주),2020,45891.0,30287.0,60.0,,환경부,기타공공기관
수자원환경산업진흥(주),2021,43753.0,28983.0,,,환경부,기타공공기관
한국등산·트레킹지원센터,2016,0.0,0.0,0.0,4.3,산림청,기타공공기관
한국등산·트레킹지원센터,2017,0.0,0.0,0.0,4.3,산림청,기타공공기관
한국등산·트레킹지원센터,2018,21446.0,24370.0,33.91,4.3,산림청,기타공공기관
한국등산·트레킹지원센터,2019,42815.0,31752.0,48.69,4.3,산림청,기타공공기관
한국등산·트레킹지원센터,2020,42890.0,34422.0,46.39,4.3,산림청,기타공공기관
한국등산·트레킹지원센터,2021,49650.0,36088.0,56.7,4.3,산림청,기타공공기관
한국건강가정진흥원,2016,34038.0,24884.0,19.0,2.4,여성가족부,준정부기관(위탁집행형)
한국건강가정진흥원,2017,40643.0,27876.0,29.0,2.4,여성가족부,준정부기관(위탁집행형)
한국건강가정진흥원,2018,39835.0,28152.0,37.0,2.4,여성가족부,준정부기관(위탁집행형)
한국건강가정진흥원,2019,42282.0,29149.0,43.0,2.4,여성가족부,준정부기관(위탁집행형)
한국건강가정진흥원,2020,42579.0,29840.0,53.0,2.4,여성가족부,준정부기관(위탁집행형)
한국건강가정진흥원,2021,42448.0,30181.0,65.0,2.4,여성가족부,준정부기관(위탁집행형)
한국보육진흥원,2016,32607.0,25200.0,61.0,2.4,보건복지부,준정부기관(위탁집행형)
한국보육진흥원,2017,35226.0,25200.0,55.0,2.4,보건복지부,준정부기관(위탁집행형)
한국보육진흥원,2018,35820.0,26200.0,63.0,2.4,보건복지부,준정부기관(위탁집행형)
한국보육진흥원,2019,37346.0,24200.0,67.0,2.4,보건복지부,준정부기관(위탁집행형)
한국보육진흥원,2020,38495.0,25700.0,67.0,2.4,보건복지부,준정부기관(위탁집행형)
한국보육진흥원,2021,39458.0,26300.0,78.0,2.4,보건복지부,준정부기관(위탁집행형)
부산대학교치과병원,2016,51702.0,30053.0,75.45,3.6,교육부,기타공공기관
부산대학교치과병원,2017,52999.0,30764.0,80.19,3.6,교육부,기타공공기관
부산대학교치과병원,2018,54068.0,31680.0,80.43,3.6,교육부,기타공공기관
부산대학교치과병원,2019,55293.0,34293.0,79.09,3.6,교육부,기타공공기관
부산대학교치과병원,2020,54731.0,35428.0,78.41,3.6,교육부,기타공공기관
부산대학교치과병원,2021,59184.0,35686.0,90.41,3.6,교육부,기타공공기관
한국건강증진개발원,2016,55290.0,30303.0,66.9,2.6,보건복지부,준정부기관(위탁집행형)
한국건강증진개발원,2017,56446.0,30303.0,67.9,2.6,보건복지부,준정부기관(위탁집행형)
한국건강증진개발원,2018,49881.0,30303.0,45.48,2.6,보건복지부,준정부기관(위탁집행형)
한국건강증진개발원,2019,49231.0,33306.0,47.92,2.6,보건복지부,준정부기관(위탁집행형)
한국건강증진개발원,2020,47939.0,34900.0,53.94,2.6,보건복지부,준정부기관(위탁집행형)
한국건강증진개발원,2021,48141.0,34900.0,67.61,2.6,보건복지부,준정부기관(위탁집행형)
기초과학연구원,2016,81385.0,42669.0,37.0,3.2,과학기술정보통신부,기타공공기관
기초과학연구원,2017,80917.0,41847.0,45.0,3.2,과학기술정보통신부,기타공공기관
기초과학연구원,2018,82153.0,40836.0,42.0,3.2,과학기술정보통신부,기타공공기관
기초과학연구원,2019,74904.0,41049.0,49.0,3.2,과학기술정보통신부,기타공공기관
기초과학연구원,2020,76692.0,41380.0,58.0,3.2,과학기술정보통신부,기타공공기관
기초과학연구원,2021,76692.0,41560.0,70.0,3.2,과학기술정보통신부,기타공공기관
한국임업진흥원,2016,59636.0,29709.0,37.8,2.6,산림청,준정부기관(위탁집행형)
한국임업진흥원,2017,59728.0,30069.0,39.96,2.6,산림청,준정부기관(위탁집행형)
한국임업진흥원,2018,58721.0,31070.0,47.28,2.6,산림청,준정부기관(위탁집행형)
한국임업진흥원,2019,61735.0,30950.0,53.78,2.6,산림청,준정부기관(위탁집행형)
한국임업진흥원,2020,61340.0,31070.0,62.42,2.6,산림청,준정부기관(위탁집행형)
한국임업진흥원,2021,56585.0,31070.0,71.43,2.6,산림청,준정부기관(위탁집행형)
한국잡월드,2016,50649.0,32325.0,44.0,3.1,고용노동부,기타공공기관
한국잡월드,2017,53979.0,33763.0,55.0,3.1,고용노동부,기타공공기관
한국잡월드,2018,53075.0,34058.0,62.0,3.1,고용노동부,기타공공기관
한국잡월드,2019,55692.0,36041.0,61.0,3.1,고용노동부,기타공공기관
한국잡월드,2020,58854.0,36680.0,68.0,3.1,고용노동부,기타공공기관
한국잡월드,2021,56158.0,36680.0,80.0,3.1,고용노동부,기타공공기관
농림수산식품교육문화정보원,2016,53866.0,28780.0,91.0,2.4,농림축산식품부,준정부기관(위탁집행형)
농림수산식품교육문화정보원,2017,54201.0,29870.0,93.0,2.4,농림축산식품부,준정부기관(위탁집행형)
농림수산식품교육문화정보원,2018,53241.0,29871.0,89.0,2.4,농림축산식품부,준정부기관(위탁집행형)
농림수산식품교육문화정보원,2019,52959.0,30082.0,97.0,2.4,농림축산식품부,준정부기관(위탁집행형)
농림수산식품교육문화정보원,2020,54374.0,30700.0,100.0,2.4,농림축산식품부,준정부기관(위탁집행형)
농림수산식품교육문화정보원,2021,52750.0,30904.0,103.0,2.4,농림축산식품부,준정부기관(위탁집행형)
재단법인 한국자활복지개발원,2016,0.0,0.0,0.0,3.0,보건복지부,기타공공기관
재단법인 한국자활복지개발원,2017,0.0,0.0,0.0,3.0,보건복지부,기타공공기관
재단법인 한국자활복지개발원,2018,0.0,0.0,0.0,3.0,보건복지부,기타공공기관
재단법인 한국자활복지개발원,2019,52034.0,25504.0,5.0,3.0,보건복지부,기타공공기관
재단법인 한국자활복지개발원,2020,51189.0,25617.0,15.0,3.0,보건복지부,기타공공기관
재단법인 한국자활복지개발원,2021,51650.0,29567.0,27.0,3.0,보건복지부,기타공공기관
한국의약품안전관리원,2016,51920.0,31077.0,30.0,2.1,식품의약품안전처,기타공공기관
한국의약품안전관리원,2017,54039.0,36256.0,40.0,2.1,식품의약품안전처,기타공공기관
한국의약품안전관리원,2018,53675.0,36356.0,38.0,2.1,식품의약품안전처,기타공공기관
한국의약품안전관리원,2019,53562.0,38020.0,38.0,2.1,식품의약품안전처,기타공공기관
한국의약품안전관리원,2020,56089.0,38260.0,40.0,2.1,식품의약품안전처,기타공공기관
한국의약품안전관리원,2021,54841.0,38288.0,52.0,2.1,식품의약품안전처,기타공공기관
한국기상산업기술원,2016,40769.0,31920.0,62.0,2.6,기상청,준정부기관(위탁집행형)
한국기상산업기술원,2017,44505.0,32018.0,64.0,2.6,기상청,준정부기관(위탁집행형)
한국기상산업기술원,2018,47071.0,31372.0,69.0,2.6,기상청,준정부기관(위탁집행형)
한국기상산업기술원,2019,47169.0,31433.0,69.0,2.6,기상청,준정부기관(위탁집행형)
한국기상산업기술원,2020,49068.0,32691.0,77.0,2.6,기상청,준정부기관(위탁집행형)
한국기상산업기술원,2021,47248.0,32981.0,91.0,2.6,기상청,준정부기관(위탁집행형)
한국의료기기안전정보원,2016,58215.0,32118.0,25.0,2.1,식품의약품안전처,기타공공기관
한국의료기기안전정보원,2017,59385.0,33108.0,44.0,2.1,식품의약품안전처,기타공공기관
한국의료기기안전정보원,2018,61979.0,33108.0,54.0,2.1,식품의약품안전처,기타공공기관
한국의료기기안전정보원,2019,62438.0,34027.0,65.0,2.1,식품의약품안전처,기타공공기관
한국의료기기안전정보원,2020,63882.0,34572.0,64.0,2.1,식품의약품안전처,기타공공기관
한국의료기기안전정보원,2021,65936.0,34572.0,76.0,2.1,식품의약품안전처,기타공공기관
국제식물검역인증원,2016,44543.0,26827.0,36.0,3.4,농림축산식품부,기타공공기관
국제식물검역인증원,2017,46895.0,25671.0,42.0,3.4,농림축산식품부,기타공공기관
국제식물검역인증원,2018,46851.0,26895.0,45.0,3.4,농림축산식품부,기타공공기관
국제식물검역인증원,2019,47309.0,28729.0,46.0,3.4,농림축산식품부,기타공공기관
국제식물검역인증원,2020,48948.0,31816.0,49.0,3.4,농림축산식품부,기타공공기관
국제식물검역인증원,2021,51543.0,31816.0,60.0,3.4,농림축산식품부,기타공공기관
세종학당재단,2016,54526.0,31635.0,28.0,2.2,문화체육관광부,기타공공기관
세종학당재단,2017,54702.0,32538.0,34.0,2.2,문화체육관광부,기타공공기관
세종학당재단,2018,53552.0,33665.0,53.0,2.2,문화체육관광부,기타공공기관
세종학당재단,2019,53188.0,34265.0,52.0,2.2,문화체육관광부,기타공공기관
세종학당재단,2020,53871.0,35223.0,55.0,2.2,문화체육관광부,기타공공기관
세종학당재단,2021,54357.0,35538.0,62.0,2.2,문화체육관광부,기타공공기관
한국예술인복지재단,2016,40371.0,25899.0,38.0,2.1,문화체육관광부,기타공공기관
한국예술인복지재단,2017,41514.0,27270.0,38.0,2.1,문화체육관광부,기타공공기관
한국예술인복지재단,2018,40759.0,27982.0,36.0,2.1,문화체육관광부,기타공공기관
한국예술인복지재단,2019,41025.0,28543.0,39.0,2.1,문화체육관광부,기타공공기관
한국예술인복지재단,2020,44833.0,29573.0,47.0,2.1,문화체육관광부,기타공공기관
한국예술인복지재단,2021,46509.0,30335.0,58.0,2.1,문화체육관광부,기타공공기관
아시아문화원(22.01.17 해산),2016,49976.0,25200.0,12.0,,문화체육관광부,준정부기관(위탁집행형)
아시아문화원(22.01.17 해산),2017,50014.0,25200.0,22.0,,문화체육관광부,준정부기관(위탁집행형)
아시아문화원(22.01.17 해산),2018,53395.0,35668.0,34.0,,문화체육관광부,준정부기관(위탁집행형)
아시아문화원(22.01.17 해산),2019,56473.0,36211.0,43.0,,문화체육관광부,준정부기관(위탁집행형)
아시아문화원(22.01.17 해산),2020,56352.0,36211.0,54.0,,문화체육관광부,준정부기관(위탁집행형)
아시아문화원(22.01.17 해산),2021,57541.0,36211.0,67.0,,문화체육관광부,준정부기관(위탁집행형)
한국의료분쟁조정중재원,2016,70681.0,32704.0,43.0,2.3,보건복지부,기타공공기관
한국의료분쟁조정중재원,2017,70233.0,33599.0,41.0,2.3,보건복지부,기타공공기관
한국의료분쟁조정중재원,2018,69686.0,34145.0,48.0,2.3,보건복지부,기타공공기관
한국의료분쟁조정중재원,2019,68669.0,36464.0,53.0,2.3,보건복지부,기타공공기관
한국의료분쟁조정중재원,2020,70328.0,37734.0,57.0,2.3,보건복지부,기타공공기관
한국의료분쟁조정중재원,2021,78821.0,35979.0,69.0,2.3,보건복지부,기타공공기관
국립생태원,2016,62162.0,36557.0,29.0,3.2,환경부,준정부기관(위탁집행형)
국립생태원,2017,62309.0,37290.0,40.0,3.2,환경부,준정부기관(위탁집행형)
국립생태원,2018,64309.0,40487.0,41.0,3.2,환경부,준정부기관(위탁집행형)
국립생태원,2019,64303.0,39086.0,41.0,3.2,환경부,준정부기관(위탁집행형)
국립생태원,2020,65689.0,40447.0,49.0,3.2,환경부,준정부기관(위탁집행형)
국립생태원,2021,62715.0,40772.0,0.0,3.2,환경부,준정부기관(위탁집행형)
중소벤처기업연구원,2016,68413.0,27725.0,78.96,3.0,중소벤처기업부,기타공공기관
중소벤처기업연구원,2017,66511.0,27500.0,92.16,3.0,중소벤처기업부,기타공공기관
중소벤처기업연구원,2018,68939.0,32600.0,80.76,3.0,중소벤처기업부,기타공공기관
중소벤처기업연구원,2019,65690.0,32600.0,67.8,3.0,중소벤처기업부,기타공공기관
중소벤처기업연구원,2020,65577.0,32600.0,76.63,3.0,중소벤처기업부,기타공공기관
중소벤처기업연구원,2021,66815.0,33170.0,75.23,3.0,중소벤처기업부,기타공공기관
대구경북첨단의료산업진흥재단,2016,50564.0,33850.0,21.0,2.9,보건복지부,기타공공기관
대구경북첨단의료산업진흥재단,2017,51407.0,33850.0,28.0,2.9,보건복지부,기타공공기관
대구경북첨단의료산업진흥재단,2018,51005.0,33850.0,35.0,2.9,보건복지부,기타공공기관
대구경북첨단의료산업진흥재단,2019,50013.0,33850.0,36.0,2.9,보건복지부,기타공공기관
대구경북첨단의료산업진흥재단,2020,50233.0,33850.0,45.0,2.9,보건복지부,기타공공기관
대구경북첨단의료산업진흥재단,2021,50040.0,33850.0,51.0,2.9,보건복지부,기타공공기관
오송첨단의료산업진흥재단,2016,49002.0,34355.0,32.0,2.4,보건복지부,기타공공기관
오송첨단의료산업진흥재단,2017,46898.0,34576.0,38.0,2.4,보건복지부,기타공공기관
오송첨단의료산업진흥재단,2018,50713.0,37000.0,37.0,2.4,보건복지부,기타공공기관
오송첨단의료산업진흥재단,2019,51679.0,36998.0,46.0,2.4,보건복지부,기타공공기관
오송첨단의료산업진흥재단,2020,51913.0,37000.0,49.0,2.4,보건복지부,기타공공기관
오송첨단의료산업진흥재단,2021,52460.0,37000.0,59.0,2.4,보건복지부,기타공공기관
한국특허전략개발원,2016,61274.0,27742.0,47.0,3.2,특허청,준정부기관(위탁집행형)
한국특허전략개발원,2017,58288.0,27598.0,57.0,3.2,특허청,준정부기관(위탁집행형)
한국특허전략개발원,2018,60481.0,30739.0,68.0,3.2,특허청,준정부기관(위탁집행형)
한국특허전략개발원,2019,62143.0,29601.0,79.0,3.2,특허청,준정부기관(위탁집행형)
한국특허전략개발원,2020,63287.0,30323.0,87.0,3.2,특허청,준정부기관(위탁집행형)
한국특허전략개발원,2021,59153.0,32676.0,99.0,3.2,특허청,준정부기관(위탁집행형)
항공안전기술원,2016,77119.0,44931.0,32.0,3.1,국토교통부,기타공공기관
항공안전기술원,2017,79316.0,46493.0,26.0,3.1,국토교통부,기타공공기관
항공안전기술원,2018,75843.0,47263.0,35.0,3.1,국토교통부,기타공공기관
항공안전기술원,2019,77662.0,48200.0,41.0,3.1,국토교통부,기타공공기관
항공안전기술원,2020,81068.0,49402.0,49.0,3.1,국토교통부,기타공공기관
항공안전기술원,2021,79169.0,49402.0,60.0,3.1,국토교통부,기타공공기관
한국여성과학기술인육성재단,2016,42517.0,27903.0,44.0,,과학기술정보통신부,기타공공기관
한국여성과학기술인육성재단,2017,48583.0,29871.0,47.0,,과학기술정보통신부,기타공공기관
한국여성과학기술인육성재단,2018,44812.0,29899.0,44.0,,과학기술정보통신부,기타공공기관
한국여성과학기술인육성재단,2019,44827.0,32425.0,44.0,,과학기술정보통신부,기타공공기관
한국여성과학기술인육성재단,2020,47658.0,33475.0,58.0,,과학기술정보통신부,기타공공기관
한국여성과학기술인육성재단,2021,46831.0,31540.0,64.0,,과학기술정보통신부,기타공공기관
한국여성인권진흥원,2016,0.0,26218.0,0.0,2.4,여성가족부,기타공공기관
한국여성인권진흥원,2017,0.0,29964.0,0.0,2.4,여성가족부,기타공공기관
한국여성인권진흥원,2018,0.0,30999.0,0.0,2.4,여성가족부,기타공공기관
한국여성인권진흥원,2019,0.0,30999.0,0.0,2.4,여성가족부,기타공공기관
한국여성인권진흥원,2020,43241.0,34759.0,11.0,2.4,여성가족부,기타공공기관
한국여성인권진흥원,2021,40358.0,31479.0,23.0,2.4,여성가족부,기타공공기관
소상공인시장진흥공단,2016,44798.0,26850.0,57.84,3.1,중소벤처기업부,준정부기관(위탁집행형)
소상공인시장진흥공단,2017,47132.0,28452.0,67.37,3.1,중소벤처기업부,준정부기관(위탁집행형)
소상공인시장진흥공단,2018,47243.0,30391.0,68.14,3.1,중소벤처기업부,준정부기관(위탁집행형)
소상공인시장진흥공단,2019,47134.0,30089.0,71.14,3.1,중소벤처기업부,준정부기관(위탁집행형)
소상공인시장진흥공단,2020,49091.0,31356.0,77.26,3.1,중소벤처기업부,준정부기관(위탁집행형)
소상공인시장진흥공단,2021,49941.0,32460.0,89.26,3.1,중소벤처기업부,준정부기관(위탁집행형)
국가과학기술연구회,2016,79756.0,33290.0,111.0,3.4,과학기술정보통신부,기타공공기관
국가과학기술연구회,2017,74325.0,33060.0,119.0,3.4,과학기술정보통신부,기타공공기관
국가과학기술연구회,2018,76237.0,33290.0,122.0,3.4,과학기술정보통신부,기타공공기관
국가과학기술연구회,2019,77447.0,33610.0,122.0,3.4,과학기술정보통신부,기타공공기관
국가과학기술연구회,2020,78719.0,38744.0,128.0,3.4,과학기술정보통신부,기타공공기관
국가과학기술연구회,2021,76791.0,38744.0,142.0,3.4,과학기술정보통신부,기타공공기관
(재)국제원산지정보원,2016,44073.0,31501.0,42.48,2.9,관세청,기타공공기관
(재)국제원산지정보원,2017,45407.0,32360.0,54.72,2.9,관세청,기타공공기관
(재)국제원산지정보원,2018,47149.0,30550.0,65.52,2.9,관세청,기타공공기관
(재)국제원산지정보원,2019,50694.0,31048.0,69.06,2.9,관세청,기타공공기관
(재)국제원산지정보원,2020,50023.0,32599.0,80.0,2.9,관세청,기타공공기관
(재)국제원산지정보원,2021,44312.0,30550.0,92.0,2.9,관세청,기타공공기관
(재)APEC기후센터,2016,56948.0,33600.0,47.0,,기상청,기타공공기관
(재)APEC기후센터,2017,58630.0,33600.0,56.0,,기상청,기타공공기관
(재)APEC기후센터,2018,60443.0,34680.0,66.0,,기상청,기타공공기관
(재)APEC기후센터,2019,60773.0,35040.0,79.0,,기상청,기타공공기관
(재)APEC기후센터,2020,65594.0,35040.0,95.0,,기상청,기타공공기관
(재)APEC기후센터,2021,69496.0,35191.0,106.0,,기상청,기타공공기관
한식진흥원,2016,55758.0,33059.0,36.0,2.6,농림축산식품부,기타공공기관
한식진흥원,2017,63347.0,32311.0,32.0,2.6,농림축산식품부,기타공공기관
한식진흥원,2018,56900.0,32111.0,22.0,2.6,농림축산식품부,기타공공기관
한식진흥원,2019,56548.0,35691.0,36.0,2.6,농림축산식품부,기타공공기관
한식진흥원,2020,59144.0,34599.0,51.0,2.6,농림축산식품부,기타공공기관
한식진흥원,2021,56333.0,34347.0,63.0,2.6,농림축산식품부,기타공공기관
한국도박문제관리센터,2016,56413.0,28596.0,28.0,2.2,문화체육관광부,기타공공기관
한국도박문제관리센터,2017,54313.0,33161.0,34.0,2.2,문화체육관광부,기타공공기관
한국도박문제관리센터,2018,56076.0,29316.0,47.0,2.2,문화체육관광부,기타공공기관
한국도박문제관리센터,2019,55628.0,29316.0,48.0,2.2,문화체육관광부,기타공공기관
한국도박문제관리센터,2020,57920.0,30036.0,53.0,2.2,문화체육관광부,기타공공기관
한국도박문제관리센터,2021,59614.0,30036.0,65.0,2.2,문화체육관광부,기타공공기관
국립광주과학관,2016,55315.0,43246.0,27.88,3.3,과학기술정보통신부,기타공공기관
국립광주과학관,2017,53922.0,43246.0,34.59,3.3,과학기술정보통신부,기타공공기관
국립광주과학관,2018,55174.0,43000.0,41.86,3.3,과학기술정보통신부,기타공공기관
국립광주과학관,2019,58268.0,43000.0,51.81,3.3,과학기술정보통신부,기타공공기관
국립광주과학관,2020,59380.0,43746.0,60.52,3.3,과학기술정보통신부,기타공공기관
국립광주과학관,2021,60939.0,43746.0,60.37,3.3,과학기술정보통신부,기타공공기관
국립대구과학관,2016,56104.0,37394.0,32.0,3.4,과학기술정보통신부,기타공공기관
국립대구과학관,2017,54184.0,40414.0,42.0,3.4,과학기술정보통신부,기타공공기관
국립대구과학관,2018,60090.0,31507.0,48.0,3.4,과학기술정보통신부,기타공공기관
국립대구과학관,2019,59741.0,42938.0,57.0,3.4,과학기술정보통신부,기타공공기관
국립대구과학관,2020,60112.0,42917.0,61.15,3.4,과학기술정보통신부,기타공공기관
국립대구과학관,2021,57949.0,43166.0,60.58,3.4,과학기술정보통신부,기타공공기관
(재)일제강제동원피해자지원재단,2016,,,,2.5,행정안전부,기타공공기관
(재)일제강제동원피해자지원재단,2017,40283.0,23445.0,1.84,2.5,행정안전부,기타공공기관
(재)일제강제동원피해자지원재단,2018,,,,2.5,행정안전부,기타공공기관
(재)일제강제동원피해자지원재단,2019,,,,2.5,행정안전부,기타공공기관
(재)일제강제동원피해자지원재단,2020,41644.0,23892.0,2.22,2.5,행정안전부,기타공공기관
(재)일제강제동원피해자지원재단,2021,,,,2.5,행정안전부,기타공공기관
한국원자력안전재단,2016,64718.0,40227.0,30.0,2.9,원자력안전위원회,기타공공기관
한국원자력안전재단,2017,66042.0,40567.0,38.0,2.9,원자력안전위원회,기타공공기관
한국원자력안전재단,2018,66662.0,40622.0,50.0,2.9,원자력안전위원회,기타공공기관
한국원자력안전재단,2019,66887.0,40622.0,52.0,2.9,원자력안전위원회,기타공공기관
한국원자력안전재단,2020,66675.0,40622.0,55.0,2.9,원자력안전위원회,기타공공기관
한국원자력안전재단,2021,67287.0,40622.0,67.0,2.9,원자력안전위원회,기타공공기관
국립해양박물관,2016,55338.0,35321.0,12.0,2.3,해양수산부,기타공공기관
국립해양박물관,2017,55606.0,38594.0,25.0,2.3,해양수산부,기타공공기관
국립해양박물관,2018,56549.0,43332.0,35.0,2.3,해양수산부,기타공공기관
국립해양박물관,2019,58300.0,41920.0,40.0,2.3,해양수산부,기타공공기관
국립해양박물관,2020,61571.0,42419.0,51.0,2.3,해양수산부,기타공공기관
국립해양박물관,2021,62080.0,42774.0,63.0,2.3,해양수산부,기타공공기관
재단법인 장애인기업종합지원센터,2016,45290.0,27433.0,51.0,2.9,중소벤처기업부,기타공공기관
재단법인 장애인기업종합지원센터,2017,48565.0,29916.0,61.0,2.9,중소벤처기업부,기타공공기관
재단법인 장애인기업종합지원센터,2018,50811.0,31895.0,74.0,2.9,중소벤처기업부,기타공공기관
재단법인 장애인기업종합지원센터,2019,51129.0,32910.0,79.0,2.9,중소벤처기업부,기타공공기관
재단법인 장애인기업종합지원센터,2020,52166.0,33215.0,85.0,2.9,중소벤처기업부,기타공공기관
재단법인 장애인기업종합지원센터,2021,53291.0,33343.0,96.0,2.9,중소벤처기업부,기타공공기관
국립낙동강생물자원관,2016,63287.0,41697.0,12.0,3.8,환경부,기타공공기관
국립낙동강생물자원관,2017,60589.0,40480.0,18.0,3.8,환경부,기타공공기관
국립낙동강생물자원관,2018,60791.0,42504.0,28.0,3.8,환경부,기타공공기관
국립낙동강생물자원관,2019,59222.0,42850.0,37.0,3.8,환경부,기타공공기관
국립낙동강생물자원관,2020,63612.0,42807.0,47.0,3.8,환경부,기타공공기관
국립낙동강생물자원관,2021,63662.0,42807.0,56.0,3.8,환경부,기타공공기관
국립해양생물자원관,2016,61928.0,34504.0,16.08,3.6,해양수산부,기타공공기관
국립해양생물자원관,2017,67274.0,35602.0,25.68,3.6,해양수산부,기타공공기관
국립해양생물자원관,2018,72087.0,37221.0,38.41,3.6,해양수산부,기타공공기관
국립해양생물자원관,2019,73999.0,37377.0,45.94,3.6,해양수산부,기타공공기관
국립해양생물자원관,2020,73252.0,38452.0,52.78,3.6,해양수산부,기타공공기관
국립해양생물자원관,2021,73912.0,38764.0,62.06,3.6,해양수산부,기타공공기관
(주)공영홈쇼핑,2016,56429.0,37826.0,17.0,2.9,중소벤처기업부,기타공공기관
(주)공영홈쇼핑,2017,65233.0,37869.0,27.0,2.9,중소벤처기업부,기타공공기관
(주)공영홈쇼핑,2018,65213.0,39624.0,35.0,2.9,중소벤처기업부,기타공공기관
(주)공영홈쇼핑,2019,64050.0,36264.0,40.0,2.9,중소벤처기업부,기타공공기관
(주)공영홈쇼핑,2020,63577.0,36537.0,53.0,2.9,중소벤처기업부,기타공공기관
(주)공영홈쇼핑,2021,64163.0,36833.0,65.0,2.9,중소벤처기업부,기타공공기관
국방전직교육원,2016,42972.0,19441.0,24.0,2.5,국방부,기타공공기관
국방전직교육원,2017,39443.0,21653.0,29.0,2.5,국방부,기타공공기관
국방전직교육원,2018,42605.0,23328.0,42.0,2.5,국방부,기타공공기관
국방전직교육원,2019,46415.0,23655.0,52.0,2.5,국방부,기타공공기관
국방전직교육원,2020,44587.0,27600.0,57.0,2.5,국방부,기타공공기관
국방전직교육원,2021,44998.0,27834.0,69.0,2.5,국방부,기타공공기관
